datetime,open,high,low,close,volume
2026-06-04 13:37:00,23371.4,23372.45,23365.45,23367.55,519839.0
2026-06-04 13:38:00,23368.3,23370.55,23364.9,23370.05,493409.0
2026-06-04 13:39:00,23369.4,23375.25,23368.65,23372.2,542189.0
2026-06-04 13:40:00,23372.1,23374.75,23366.9,23369.0,660445.0
2026-06-04 13:41:00,23368.8,23371.85,23355.15,23356.0,529706.0
2026-06-04 13:42:00,23355.95,23356.75,23346.15,23355.2,624718.0
2026-06-04 13:43:00,23354.5,23365.8,23353.7,23361.65,492354.0
2026-06-04 13:44:00,23361.65,23361.8,23353.9,23361.5,595877.0
2026-06-04 13:45:00,23360.9,23362.8,23355.35,23357.0,539203.0
2026-06-04 13:46:00,23357.3,23360.7,23355.85,23359.7,419994.0
2026-06-04 13:47:00,23360.25,23361.35,23358.25,23359.4,641508.0
2026-06-04 13:48:00,23359.25,23372.35,23359.0,23370.2,771359.0
2026-06-04 13:49:00,23370.75,23375.35,23367.75,23369.95,810876.0
2026-06-04 13:50:00,23370.05,23374.1,23360.8,23362.05,830772.0
2026-06-04 13:51:00,23362.4,23362.4,23355.3,23355.3,535560.0
2026-06-04 13:52:00,23355.2,23360.75,23351.8,23360.3,564482.0
2026-06-04 13:53:00,23361.2,23371.95,23358.75,23362.8,935839.0
2026-06-04 13:54:00,23362.8,23373.75,23359.75,23365.75,660303.0
2026-06-04 13:55:00,23365.6,23365.6,23357.0,23361.2,914265.0
2026-06-04 13:56:00,23361.5,23361.5,23350.25,23352.8,488367.0
2026-06-04 13:57:00,23352.95,23361.3,23352.3,23359.55,481966.0
2026-06-04 13:58:00,23359.35,23366.15,23358.15,23365.9,397347.0
2026-06-04 13:59:00,23366.5,23377.85,23364.9,23367.9,752862.0
2026-06-04 14:00:00,23368.9,23409.8,23367.75,23409.8,1406285.0
2026-06-04 14:01:00,23410.45,23418.0,23403.25,23410.7,1069186.0
2026-06-04 14:02:00,23407.7,23418.4,23404.65,23416.0,1278905.0
2026-06-04 14:03:00,23416.45,23416.45,23399.65,23400.2,490568.0
2026-06-04 14:04:00,23398.85,23411.7,23394.85,23410.05,1147987.0
2026-06-04 14:05:00,23410.55,23417.55,23406.15,23414.4,564162.0
2026-06-04 14:06:00,23414.2,23417.85,23412.3,23412.8,743743.0
2026-06-04 14:07:00,23412.75,23418.35,23405.35,23417.9,732860.0
2026-06-04 14:08:00,23417.75,23419.05,23400.25,23415.0,864135.0
2026-06-04 14:09:00,23417.0,23425.35,23414.0,23424.6,1098929.0
2026-06-04 14:10:00,23424.35,23433.75,23419.65,23419.65,1003049.0
2026-06-04 14:11:00,23419.8,23421.75,23417.25,23418.25,616257.0
2026-06-04 14:12:00,23418.1,23420.9,23415.65,23416.7,733425.0
2026-06-04 14:13:00,23416.35,23418.05,23413.5,23414.8,559749.0
2026-06-04 14:14:00,23415.1,23419.8,23412.85,23413.9,833341.0
2026-06-04 14:15:00,23414.3,23429.15,23413.9,23422.85,842195.0
2026-06-04 14:16:00,23423.15,23426.7,23421.0,23421.9,450581.0
2026-06-04 14:17:00,23421.9,23425.0,23417.95,23422.45,604735.0
2026-06-04 14:18:00,23422.55,23426.65,23421.1,23423.3,749510.0
2026-06-04 14:19:00,23423.05,23424.3,23414.0,23417.3,1450609.0
2026-06-04 14:20:00,23417.6,23424.9,23413.1,23413.25,1068271.0
2026-06-04 14:21:00,23413.4,23417.55,23411.55,23415.55,612331.0
2026-06-04 14:22:00,23415.65,23415.65,23406.15,23406.75,719946.0
2026-06-04 14:23:00,23405.9,23413.4,23405.9,23412.65,563491.0
2026-06-04 14:24:00,23413.05,23414.6,23410.65,23413.35,530401.0
2026-06-04 14:25:00,23413.5,23419.35,23413.35,23417.95,845777.0
2026-06-04 14:26:00,23417.8,23429.15,23417.0,23423.8,837180.0
2026-06-04 14:27:00,23423.5,23424.95,23421.45,23422.65,771461.0
2026-06-04 14:28:00,23422.65,23425.7,23420.55,23422.75,623264.0
2026-06-04 14:29:00,23423.1,23423.7,23417.9,23419.75,791023.0
2026-06-04 14:30:00,23420.1,23444.55,23415.3,23440.35,1383831.0
2026-06-04 14:31:00,23440.25,23448.3,23429.2,23436.6,1937222.0
2026-06-04 14:32:00,23436.7,23437.8,23430.6,23431.65,735097.0
2026-06-04 14:33:00,23432.1,23435.75,23417.95,23433.25,1028305.0
2026-06-04 14:34:00,23433.4,23439.15,23428.8,23429.0,1283279.0
2026-06-04 14:35:00,23430.0,23442.15,23429.95,23440.1,940624.0
2026-06-04 14:36:00,23441.7,23443.55,23437.3,23438.4,840885.0
2026-06-04 14:37:00,23437.85,23444.65,23435.4,23436.9,1131825.0
2026-06-04 14:38:00,23436.85,23452.1,23436.6,23449.0,874953.0
2026-06-04 14:39:00,23449.65,23452.85,23448.05,23448.5,910397.0
2026-06-04 14:40:00,23449.35,23450.15,23442.45,23447.0,825032.0
2026-06-04 14:41:00,23446.5,23448.55,23438.75,23439.4,891758.0
2026-06-04 14:42:00,23440.65,23448.2,23438.2,23441.6,927621.0
2026-06-04 14:43:00,23441.05,23441.85,23435.35,23436.4,1048442.0
2026-06-04 14:44:00,23437.4,23440.35,23431.8,23433.2,1116621.0
2026-06-04 14:45:00,23433.3,23436.25,23427.85,23432.4,783157.0
2026-06-04 14:46:00,23432.3,23465.3,23432.3,23450.2,1830746.0
2026-06-04 14:47:00,23449.1,23454.05,23446.65,23448.95,1787131.0
2026-06-04 14:48:00,23449.55,23450.55,23446.3,23447.85,1048259.0
2026-06-04 14:49:00,23447.65,23448.35,23432.8,23437.6,1044342.0
2026-06-04 14:50:00,23438.1,23441.45,23434.4,23438.6,1072857.0
2026-06-04 14:51:00,23438.0,23441.45,23418.0,23419.05,1058775.0
2026-06-04 14:52:00,23418.85,23427.75,23411.1,23423.35,1358499.0
2026-06-04 14:53:00,23422.55,23422.55,23412.2,23416.2,858037.0
2026-06-04 14:54:00,23415.95,23417.3,23406.8,23407.65,834018.0
2026-06-04 14:55:00,23406.55,23417.3,23406.55,23416.4,846908.0
2026-06-04 14:56:00,23416.2,23417.05,23413.65,23414.35,629140.0
2026-06-04 14:57:00,23414.15,23415.9,23411.45,23414.85,765524.0
2026-06-04 14:58:00,23415.3,23416.25,23402.7,23408.9,1214196.0
2026-06-04 14:59:00,23409.15,23416.65,23408.55,23415.15,1310490.0
2026-06-04 15:00:00,23414.8,23418.35,23387.8,23390.75,2794578.0
2026-06-04 15:01:00,23390.45,23400.35,23385.3,23396.3,4109100.0
2026-06-04 15:02:00,23396.8,23404.2,23393.35,23397.0,2274381.0
2026-06-04 15:03:00,23396.85,23407.75,23394.6,23403.8,3771600.0
2026-06-04 15:04:00,23400.8,23408.95,23389.15,23390.65,3406350.0
