datetime,open,high,low,close,volume
2026-06-18 11:21:00,24042.8,24048.15,24042.25,24045.2,621673.0
2026-06-18 11:22:00,24047.15,24051.35,24043.2,24043.2,590586.0
2026-06-18 11:23:00,24045.4,24053.15,24044.65,24053.15,593881.0
2026-06-18 11:24:00,24055.35,24056.55,24049.7,24050.5,646830.0
2026-06-18 11:25:00,24052.55,24054.35,24050.15,24050.5,493080.0
2026-06-18 11:26:00,24052.05,24052.9,24044.4,24045.2,698499.0
2026-06-18 11:27:00,24047.95,24053.45,24045.95,24052.1,578199.0
2026-06-18 11:28:00,24053.4,24054.25,24049.35,24053.25,389418.0
2026-06-18 11:29:00,24054.8,24057.65,24052.5,24054.95,506011.0
2026-06-18 11:30:00,24057.5,24057.85,24052.7,24055.15,475188.0
2026-06-18 11:31:00,24056.65,24056.65,24049.7,24052.9,540279.0
2026-06-18 11:32:00,24054.3,24058.85,24051.85,24057.7,559546.0
2026-06-18 11:33:00,24059.25,24063.3,24056.0,24060.35,899997.0
2026-06-18 11:34:00,24061.25,24063.8,24054.85,24061.4,814658.0
2026-06-18 11:35:00,24062.05,24062.85,24056.15,24060.6,667906.0
2026-06-18 11:36:00,24062.45,24064.25,24060.5,24063.15,857334.0
2026-06-18 11:37:00,24064.6,24065.5,24052.85,24053.5,741717.0
2026-06-18 11:38:00,24054.75,24054.75,24047.3,24048.8,463684.0
2026-06-18 11:39:00,24050.7,24054.2,24048.65,24053.1,625009.0
2026-06-18 11:40:00,24054.7,24054.7,24049.8,24052.3,494377.0
2026-06-18 11:41:00,24054.9,24056.85,24051.8,24056.85,552359.0
2026-06-18 11:42:00,24058.35,24058.65,24054.3,24054.3,757366.0
2026-06-18 11:43:00,24057.35,24058.3,24049.05,24056.15,527379.0
2026-06-18 11:44:00,24057.8,24065.1,24056.05,24062.85,584337.0
2026-06-18 11:45:00,24064.6,24071.85,24061.2,24070.7,790135.0
2026-06-18 11:46:00,24072.5,24075.35,24064.7,24066.0,863985.0
2026-06-18 11:47:00,24067.9,24069.6,24057.6,24064.75,531804.0
2026-06-18 11:48:00,24066.9,24067.1,24061.25,24063.9,703783.0
2026-06-18 11:49:00,24065.6,24068.55,24062.4,24063.65,883576.0
2026-06-18 11:50:00,24065.6,24065.85,24051.3,24053.85,1016663.0
2026-06-18 11:51:00,24057.8,24060.05,24050.05,24058.65,1179294.0
2026-06-18 11:52:00,24060.55,24071.5,24058.7,24061.8,777789.0
2026-06-18 11:53:00,24064.4,24065.7,24059.95,24063.25,624287.0
2026-06-18 11:54:00,24065.1,24065.1,24060.15,24062.95,1113372.0
2026-06-18 11:55:00,24064.4,24067.05,24062.25,24064.3,1274527.0
2026-06-18 11:56:00,24066.15,24069.95,24063.7,24066.05,1100930.0
2026-06-18 11:57:00,24068.25,24071.55,24064.8,24069.25,531077.0
2026-06-18 11:58:00,24070.7,24073.3,24066.75,24068.05,2187443.0
2026-06-18 11:59:00,24068.95,24072.35,24062.55,24071.95,634834.0
2026-06-18 12:00:00,24072.7,24081.3,24071.05,24080.7,875904.0
2026-06-18 12:01:00,24082.6,24085.7,24080.1,24085.6,680699.0
2026-06-18 12:02:00,24086.1,24090.85,24083.4,24087.55,859369.0
2026-06-18 12:03:00,24089.3,24090.95,24085.0,24086.95,543749.0
2026-06-18 12:04:00,24089.05,24090.7,24083.0,24088.15,652079.0
2026-06-18 12:05:00,24089.0,24090.65,24086.4,24087.45,761890.0
2026-06-18 12:06:00,24088.6,24090.8,24085.9,24087.95,521191.0
2026-06-18 12:07:00,24089.05,24099.65,24087.8,24096.25,836473.0
2026-06-18 12:08:00,24098.1,24099.7,24090.7,24092.45,1034417.0
2026-06-18 12:09:00,24093.5,24097.5,24091.55,24094.05,673042.0
2026-06-18 12:10:00,24095.7,24096.55,24083.4,24085.1,997756.0
2026-06-18 12:11:00,24086.8,24089.5,24084.55,24086.55,733827.0
2026-06-18 12:12:00,24088.35,24088.55,24082.1,24084.7,1074621.0
2026-06-18 12:13:00,24086.4,24092.6,24083.0,24092.3,627669.0
2026-06-18 12:14:00,24093.45,24093.45,24084.25,24088.2,424688.0
2026-06-18 12:15:00,24089.85,24091.15,24079.8,24080.85,852268.0
2026-06-18 12:16:00,24082.6,24086.95,24078.45,24082.75,970192.0
2026-06-18 12:17:00,24085.7,24086.6,24080.75,24081.45,758770.0
2026-06-18 12:18:00,24082.85,24096.45,24080.3,24094.2,619455.0
2026-06-18 12:19:00,24095.8,24098.15,24093.8,24095.6,573143.0
2026-06-18 12:20:00,24097.7,24097.7,24090.85,24094.5,472633.0
2026-06-18 12:21:00,24095.65,24096.75,24089.3,24090.1,630763.0
2026-06-18 12:22:00,24090.8,24092.65,24088.0,24089.65,382652.0
2026-06-18 12:23:00,24090.6,24098.05,24087.95,24096.8,801911.0
2026-06-18 12:24:00,24098.25,24103.3,24094.75,24099.45,698082.0
2026-06-18 12:25:00,24100.95,24104.65,24099.4,24101.45,759097.0
2026-06-18 12:26:00,24102.45,24102.45,24095.85,24099.35,473078.0
2026-06-18 12:27:00,24102.0,24109.8,24100.8,24108.75,849891.0
2026-06-18 12:28:00,24109.75,24112.6,24107.45,24112.45,636744.0
2026-06-18 12:29:00,24113.9,24119.95,24111.9,24118.7,671156.0
2026-06-18 12:30:00,24120.85,24128.5,24111.6,24113.45,1078017.0
2026-06-18 12:31:00,24116.9,24117.2,24109.25,24109.35,615142.0
2026-06-18 12:32:00,24112.1,24122.95,24109.35,24122.25,618088.0
2026-06-18 12:33:00,24124.15,24130.3,24120.9,24129.75,925163.0
2026-06-18 12:34:00,24131.45,24132.05,24127.6,24128.8,758301.0
2026-06-18 12:35:00,24131.3,24133.75,24118.05,24118.05,638627.0
2026-06-18 12:36:00,24119.05,24119.65,24115.55,24116.85,442204.0
2026-06-18 12:37:00,24119.25,24120.8,24115.4,24116.7,474193.0
2026-06-18 12:38:00,24117.75,24118.5,24113.5,24115.6,465122.0
2026-06-18 12:39:00,24116.95,24120.35,24115.5,24118.8,433462.0
2026-06-18 12:40:00,24119.7,24121.05,24116.5,24120.85,452274.0
